STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00023183,"PHOENIX AIRPORT, AZ US",2/19/1989,0,0,0,66,76,56
USW00023183,"PHOENIX AIRPORT, AZ US",2/20/1989,0,0,0,64.5,76,53
USW00023183,"PHOENIX AIRPORT, AZ US",2/21/1989,0,0,0,63,75,51
USW00023183,"PHOENIX AIRPORT, AZ US",2/22/1989,0,0,0,65.5,82,49
USW00023183,"PHOENIX AIRPORT, AZ US",2/23/1989,0,0,0,71,89,53
USW00023183,"PHOENIX AIRPORT, AZ US",2/24/1989,0,0,0,72,87,57
USW00023183,"PHOENIX AIRPORT, AZ US",2/25/1989,0,0,0,70,87,53
USW00023183,"PHOENIX AIRPORT, AZ US",2/26/1989,0,0,0,72.5,89,56
USW00023183,"PHOENIX AIRPORT, AZ US",2/27/1989,0,0,0,73,87,59
USW00023183,"PHOENIX AIRPORT, AZ US",2/28/1989,0,0,0,71,86,56
USW00023183,"PHOENIX AIRPORT, AZ US",3/1/1989,0,0,0,67.5,80,55
USW00023183,"PHOENIX AIRPORT, AZ US",3/2/1989,0,0,0,61.5,66,57
USW00023183,"PHOENIX AIRPORT, AZ US",3/3/1989,0.02,0,0,55.5,63,48
USW00023183,"PHOENIX AIRPORT, AZ US",3/4/1989,0,0,0,51.5,64,39
USW00023183,"PHOENIX AIRPORT, AZ US",3/5/1989,0,0,0,58.5,73,44
USW00023183,"PHOENIX AIRPORT, AZ US",3/6/1989,0,0,0,66,81,51
USW00023183,"PHOENIX AIRPORT, AZ US",3/7/1989,0,0,0,73,89,57
USW00023183,"PHOENIX AIRPORT, AZ US",3/8/1989,0,0,0,75.5,92,59
USW00023183,"PHOENIX AIRPORT, AZ US",3/9/1989,0,0,0,76.5,92,61
USW00023183,"PHOENIX AIRPORT, AZ US",3/10/1989,0,0,0,77.5,95,60
USW00023183,"PHOENIX AIRPORT, AZ US",3/11/1989,0,0,0,77,92,62
USW00023183,"PHOENIX AIRPORT, AZ US",3/12/1989,0,0,0,76.5,92,61
USW00023183,"PHOENIX AIRPORT, AZ US",3/13/1989,0,0,0,76.5,89,64
USW00023183,"PHOENIX AIRPORT, AZ US",3/14/1989,0,0,0,73,86,60
USW00023183,"PHOENIX AIRPORT, AZ US",3/15/1989,0,0,0,72.5,87,58
USW00023183,"PHOENIX AIRPORT, AZ US",3/16/1989,0,0,0,73,87,59
USW00023183,"PHOENIX AIRPORT, AZ US",3/17/1989,0,0,0,74,88,60
USW00023183,"PHOENIX AIRPORT, AZ US",3/18/1989,0,0,0,75,91,59
USW00023183,"PHOENIX AIRPORT, AZ US",3/19/1989,0,0,0,75,90,60
USW00023183,"PHOENIX AIRPORT, AZ US",3/20/1989,0,0,0,74,84,64
USW00023183,"PHOENIX AIRPORT, AZ US",3/21/1989,0,0,0,69,82,56
USW00023183,"PHOENIX AIRPORT, AZ US",3/22/1989,0,0,0,71,85,57
USW00023183,"PHOENIX AIRPORT, AZ US",3/23/1989,0,0,0,72.5,88,57
USW00023183,"PHOENIX AIRPORT, AZ US",3/24/1989,0,0,0,72,86,58
USW00023183,"PHOENIX AIRPORT, AZ US",3/25/1989,0.04,0,0,71,83,59
USW00023183,"PHOENIX AIRPORT, AZ US",3/26/1989,1.19,0,0,55,61,49
USW00023183,"PHOENIX AIRPORT, AZ US",3/27/1989,0,0,0,60,72,48
USW00023183,"PHOENIX AIRPORT, AZ US",3/28/1989,0,0,0,67.5,82,53
USW00023183,"PHOENIX AIRPORT, AZ US",3/29/1989,0,0,0,71.5,84,59
USW00023183,"PHOENIX AIRPORT, AZ US",3/30/1989,0,0,0,75,90,60
USW00023183,"PHOENIX AIRPORT, AZ US",3/31/1989,0,0,0,78,94,62
USW00023183,"PHOENIX AIRPORT, AZ US",4/1/1989,0,0,0,77,90,64
USW00023183,"PHOENIX AIRPORT, AZ US",4/2/1989,0,0,0,76,90,62
USW00023183,"PHOENIX AIRPORT, AZ US",4/3/1989,0,0,0,78,91,65
USW00023183,"PHOENIX AIRPORT, AZ US",4/4/1989,0,0,0,80.5,97,64
USW00023183,"PHOENIX AIRPORT, AZ US",4/5/1989,0,0,0,83,98,68
USW00023183,"PHOENIX AIRPORT, AZ US",4/6/1989,0,0,0,84.5,102,67
USW00023183,"PHOENIX AIRPORT, AZ US",4/7/1989,0,0,0,86.5,104,69
USW00023183,"PHOENIX AIRPORT, AZ US",4/8/1989,0,0,0,87,104,70
USW00023183,"PHOENIX AIRPORT, AZ US",4/9/1989,0,0,0,86,102,70
USW00023183,"PHOENIX AIRPORT, AZ US",4/10/1989,0,0,0,85.5,100,71
USW00023183,"PHOENIX AIRPORT, AZ US",4/11/1989,0,0,0,84.5,98,71
USW00023183,"PHOENIX AIRPORT, AZ US",4/12/1989,0,0,0,80.5,93,68
USW00023183,"PHOENIX AIRPORT, AZ US",4/13/1989,0,0,0,81.5,93,70
USW00023183,"PHOENIX AIRPORT, AZ US",4/14/1989,0,0,0,81.5,96,67
USW00023183,"PHOENIX AIRPORT, AZ US",4/15/1989,0,0,0,81,95,67
USW00023183,"PHOENIX AIRPORT, AZ US",4/16/1989,0,0,0,82.5,98,67
USW00023183,"PHOENIX AIRPORT, AZ US",4/17/1989,0,0,0,83,98,68
USW00023183,"PHOENIX AIRPORT, AZ US",4/18/1989,0,0,0,84.5,100,69
USW00023183,"PHOENIX AIRPORT, AZ US",4/19/1989,0,0,0,86.5,103,70
USW00023183,"PHOENIX AIRPORT, AZ US",4/20/1989,0,0,0,88.5,105,72
USW00023183,"PHOENIX AIRPORT, AZ US",4/21/1989,0,0,0,88,103,73
USW00023183,"PHOENIX AIRPORT, AZ US",4/22/1989,0,0,0,83,94,72
USW00023183,"PHOENIX AIRPORT, AZ US",4/23/1989,0,0,0,77.5,91,64
USW00023183,"PHOENIX AIRPORT, AZ US",4/24/1989,0,0,0,72.5,82,63
USW00023183,"PHOENIX AIRPORT, AZ US",4/25/1989,0,0,0,70,82,58
USW00023183,"PHOENIX AIRPORT, AZ US",4/26/1989,0,0,0,65.5,74,57
USW00023183,"PHOENIX AIRPORT, AZ US",4/27/1989,0,0,0,67,80,54
USW00023183,"PHOENIX AIRPORT, AZ US",4/28/1989,0,0,0,70,84,56
USW00023183,"PHOENIX AIRPORT, AZ US",4/29/1989,0,0,0,72.5,87,58
USW00023183,"PHOENIX AIRPORT, AZ US",4/30/1989,0,0,0,77,91,63
USW00023183,"PHOENIX AIRPORT, AZ US",5/1/1989,0,0,0,80,94,66
USW00023183,"PHOENIX AIRPORT, AZ US",5/2/1989,0,0,0,81,96,66
USW00023183,"PHOENIX AIRPORT, AZ US",5/3/1989,0,0,0,83,98,68
USW00023183,"PHOENIX AIRPORT, AZ US",5/4/1989,0,0,0,84.5,100,69
USW00023183,"PHOENIX AIRPORT, AZ US",5/5/1989,0,0,0,87.5,105,70
USW00023183,"PHOENIX AIRPORT, AZ US",5/6/1989,0,0,0,88.5,102,75
USW00023183,"PHOENIX AIRPORT, AZ US",5/7/1989,0,0,0,90,108,72
USW00023183,"PHOENIX AIRPORT, AZ US",5/8/1989,0,0,0,93,110,76
USW00023183,"PHOENIX AIRPORT, AZ US",5/9/1989,0,0,0,93,105,81
USW00023183,"PHOENIX AIRPORT, AZ US",5/10/1989,0,0,0,81.5,91,72
USW00023183,"PHOENIX AIRPORT, AZ US",5/11/1989,0,0,0,70,78,62
USW00023183,"PHOENIX AIRPORT, AZ US",5/12/1989,0,0,0,72.5,84,61
USW00023183,"PHOENIX AIRPORT, AZ US",5/13/1989,0,0,0,75,87,63
USW00023183,"PHOENIX AIRPORT, AZ US",5/14/1989,0,0,0,75,86,64
USW00023183,"PHOENIX AIRPORT, AZ US",5/15/1989,0,0,0,74.5,84,65
USW00023183,"PHOENIX AIRPORT, AZ US",5/16/1989,0,0,0,71,78,64
USW00023183,"PHOENIX AIRPORT, AZ US",5/17/1989,0,0,0,75,89,61
USW00023183,"PHOENIX AIRPORT, AZ US",5/18/1989,0,0,0,82.5,97,68
USW00023183,"PHOENIX AIRPORT, AZ US",5/19/1989,0,0,0,85,99,71
USW00023183,"PHOENIX AIRPORT, AZ US",5/20/1989,0,0,0,86,102,70
USW00023183,"PHOENIX AIRPORT, AZ US",5/21/1989,0,0,0,88,103,73
USW00023183,"PHOENIX AIRPORT, AZ US",5/22/1989,0,0,0,88.5,104,73
USW00023183,"PHOENIX AIRPORT, AZ US",5/23/1989,0,0,0,89.5,106,73
USW00023183,"PHOENIX AIRPORT, AZ US",5/24/1989,0,0,0,87.5,100,75
USW00023183,"PHOENIX AIRPORT, AZ US",5/25/1989,0,0,0,83,98,68
USW00023183,"PHOENIX AIRPORT, AZ US",5/26/1989,0,0,0,86,101,71
USW00023183,"PHOENIX AIRPORT, AZ US",5/27/1989,0,0,0,89,104,74
USW00023183,"PHOENIX AIRPORT, AZ US",5/28/1989,0,0,0,88,103,73
USW00023183,"PHOENIX AIRPORT, AZ US",5/29/1989,0,0,0,84,98,70
USW00023183,"PHOENIX AIRPORT, AZ US",5/30/1989,0,0,0,82,93,71
USW00023183,"PHOENIX AIRPORT, AZ US",5/31/1989,0,0,0,81.5,96,67
USW00023183,"PHOENIX AIRPORT, AZ US",6/1/1989,0,0,0,84,99,69
USW00023183,"PHOENIX AIRPORT, AZ US",6/2/1989,0,0,0,85.5,100,71
USW00023183,"PHOENIX AIRPORT, AZ US",6/3/1989,0,0,0,85,100,70
USW00023183,"PHOENIX AIRPORT, AZ US",6/4/1989,0,0,0,87,101,73
USW00023183,"PHOENIX AIRPORT, AZ US",6/5/1989,0,0,0,87.5,100,75
USW00023183,"PHOENIX AIRPORT, AZ US",6/6/1989,0,0,0,86,99,73
USW00023183,"PHOENIX AIRPORT, AZ US",6/7/1989,0,0,0,88,103,73
USW00023183,"PHOENIX AIRPORT, AZ US",6/8/1989,0,0,0,88,101,75
USW00023183,"PHOENIX AIRPORT, AZ US",6/9/1989,0,0,0,87.5,101,74
USW00023183,"PHOENIX AIRPORT, AZ US",6/10/1989,0,0,0,88.5,101,76
USW00023183,"PHOENIX AIRPORT, AZ US",6/11/1989,0,0,0,90.5,103,78
USW00023183,"PHOENIX AIRPORT, AZ US",6/12/1989,0,0,0,90,103,77
USW00023183,"PHOENIX AIRPORT, AZ US",6/13/1989,0,0,0,94,109,79
USW00023183,"PHOENIX AIRPORT, AZ US",6/14/1989,0,0,0,96.5,111,82
USW00023183,"PHOENIX AIRPORT, AZ US",6/15/1989,0,0,0,97,111,83
USW00023183,"PHOENIX AIRPORT, AZ US",6/16/1989,0,0,0,97.5,111,84
USW00023183,"PHOENIX AIRPORT, AZ US",6/17/1989,0,0,0,98,112,84
USW00023183,"PHOENIX AIRPORT, AZ US",6/18/1989,0,0,0,98,115,81
USW00023183,"PHOENIX AIRPORT, AZ US",6/19/1989,0,0,0,96.5,108,85
USW00023183,"PHOENIX AIRPORT, AZ US",6/20/1989,0,0,0,98.5,112,85
USW00023183,"PHOENIX AIRPORT, AZ US",6/21/1989,0,0,0,97.5,111,84
USW00023183,"PHOENIX AIRPORT, AZ US",6/22/1989,0,0,0,91.5,106,77
USW00023183,"PHOENIX AIRPORT, AZ US",6/23/1989,0,0,0,91.5,107,76
USW00023183,"PHOENIX AIRPORT, AZ US",6/24/1989,0,0,0,90,104,76
USW00023183,"PHOENIX AIRPORT, AZ US",6/25/1989,0,0,0,91,104,78
USW00023183,"PHOENIX AIRPORT, AZ US",6/26/1989,0,0,0,91.5,106,77
USW00023183,"PHOENIX AIRPORT, AZ US",6/27/1989,0,0,0,94,107,81
USW00023183,"PHOENIX AIRPORT, AZ US",6/28/1989,0,0,0,96.5,107,86
USW00023183,"PHOENIX AIRPORT, AZ US",6/29/1989,0,0,0,97.5,111,84
USW00023183,"PHOENIX AIRPORT, AZ US",6/30/1989,0,0,0,98,113,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/1/1989,0,0,0,96.5,112,81
USW00023183,"PHOENIX AIRPORT, AZ US",7/2/1989,0,0,0,97.5,112,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/3/1989,0,0,0,98.5,115,82
USW00023183,"PHOENIX AIRPORT, AZ US",7/4/1989,0,0,0,100.5,118,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/5/1989,0,0,0,100.5,114,87
USW00023183,"PHOENIX AIRPORT, AZ US",7/6/1989,0,0,0,100.5,113,88
USW00023183,"PHOENIX AIRPORT, AZ US",7/7/1989,0,0,0,102,113,91
USW00023183,"PHOENIX AIRPORT, AZ US",7/8/1989,0,0,0,100.5,111,90
USW00023183,"PHOENIX AIRPORT, AZ US",7/9/1989,0,0,0,95.5,107,84
USW00023183,"PHOENIX AIRPORT, AZ US",7/10/1989,0,0,0,94,105,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/11/1989,0,0,0,89.5,100,79
USW00023183,"PHOENIX AIRPORT, AZ US",7/12/1989,0,0,0,96,109,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/13/1989,0,0,0,98.5,114,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/14/1989,0,0,0,101,115,87
USW00023183,"PHOENIX AIRPORT, AZ US",7/15/1989,0,0,0,98,109,87
USW00023183,"PHOENIX AIRPORT, AZ US",7/16/1989,0,0,0,97.5,107,88
USW00023183,"PHOENIX AIRPORT, AZ US",7/17/1989,0,0,0,99,110,88
USW00023183,"PHOENIX AIRPORT, AZ US",7/18/1989,0,0,0,101.5,115,88
USW00023183,"PHOENIX AIRPORT, AZ US",7/19/1989,0,0,0,103,116,90
USW00023183,"PHOENIX AIRPORT, AZ US",7/20/1989,0,0,0,103,113,93
USW00023183,"PHOENIX AIRPORT, AZ US",7/21/1989,0,0,0,94,109,79
USW00023183,"PHOENIX AIRPORT, AZ US",7/22/1989,0.03,0,0,92,104,80
USW00023183,"PHOENIX AIRPORT, AZ US",7/23/1989,0,0,0,97.5,109,86
USW00023183,"PHOENIX AIRPORT, AZ US",7/24/1989,0,0,0,99.5,111,88
USW00023183,"PHOENIX AIRPORT, AZ US",7/25/1989,0,0,0,99.5,110,89
USW00023183,"PHOENIX AIRPORT, AZ US",7/26/1989,0,0,0,97,108,86
USW00023183,"PHOENIX AIRPORT, AZ US",7/27/1989,0.03,0,0,90.5,105,76
USW00023183,"PHOENIX AIRPORT, AZ US",7/28/1989,0.03,0,0,88,100,76
USW00023183,"PHOENIX AIRPORT, AZ US",7/29/1989,0,0,0,93.5,104,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/30/1989,0.01,0,0,97,108,86
USW00023183,"PHOENIX AIRPORT, AZ US",7/31/1989,0.03,0,0,98,108,88
USW00023183,"PHOENIX AIRPORT, AZ US",8/1/1989,0,0,0,97.5,109,86
USW00023183,"PHOENIX AIRPORT, AZ US",8/2/1989,0,0,0,96,107,85
USW00023183,"PHOENIX AIRPORT, AZ US",8/3/1989,0,0,0,96.5,106,87
USW00023183,"PHOENIX AIRPORT, AZ US",8/4/1989,0,0,0,94.5,105,84
USW00023183,"PHOENIX AIRPORT, AZ US",8/5/1989,0,0,0,95,105,85
USW00023183,"PHOENIX AIRPORT, AZ US",8/6/1989,0,0,0,97.5,108,87
USW00023183,"PHOENIX AIRPORT, AZ US",8/7/1989,0,0,0,96.5,106,87
USW00023183,"PHOENIX AIRPORT, AZ US",8/8/1989,0,0,0,96,107,85
USW00023183,"PHOENIX AIRPORT, AZ US",8/9/1989,0,0,0,96.5,108,85
USW00023183,"PHOENIX AIRPORT, AZ US",8/10/1989,0,0,0,89.5,96,83
USW00023183,"PHOENIX AIRPORT, AZ US",8/11/1989,0,0,0,92.5,103,82
USW00023183,"PHOENIX AIRPORT, AZ US",8/12/1989,0,0,0,96,106,86
USW00023183,"PHOENIX AIRPORT, AZ US",8/13/1989,0,0,0,99.5,111,88
USW00023183,"PHOENIX AIRPORT, AZ US",8/14/1989,0,0,0,98.5,109,88
USW00023183,"PHOENIX AIRPORT, AZ US",8/15/1989,0.45,0,0,93.5,109,78
USW00023183,"PHOENIX AIRPORT, AZ US",8/16/1989,0.63,0,0,89.5,105,74
USW00023183,"PHOENIX AIRPORT, AZ US",8/17/1989,0.03,0,0,93,106,80
USW00023183,"PHOENIX AIRPORT, AZ US",8/18/1989,0,0,0,92,102,82
USW00023183,"PHOENIX AIRPORT, AZ US",8/19/1989,0,0,0,94,104,84
USW00023183,"PHOENIX AIRPORT, AZ US",8/20/1989,0,0,0,93,103,83
USW00023183,"PHOENIX AIRPORT, AZ US",8/21/1989,0,0,0,90,101,79
USW00023183,"PHOENIX AIRPORT, AZ US",8/22/1989,0,0,0,89.5,103,76
USW00023183,"PHOENIX AIRPORT, AZ US",8/23/1989,0,0,0,91,105,77
USW00023183,"PHOENIX AIRPORT, AZ US",8/24/1989,0,0,0,90,103,77
USW00023183,"PHOENIX AIRPORT, AZ US",8/25/1989,0,0,0,89,103,75
USW00023183,"PHOENIX AIRPORT, AZ US",8/26/1989,0,0,0,89.5,104,75
USW00023183,"PHOENIX AIRPORT, AZ US",8/27/1989,0,0,0,90,102,78
USW00023183,"PHOENIX AIRPORT, AZ US",8/28/1989,0,0,0,92.5,106,79
USW00023183,"PHOENIX AIRPORT, AZ US",8/29/1989,0,0,0,94.5,109,80
USW00023183,"PHOENIX AIRPORT, AZ US",8/30/1989,0,0,0,95.5,107,84
USW00023183,"PHOENIX AIRPORT, AZ US",8/31/1989,0,0,0,94.5,106,83
USW00023183,"PHOENIX AIRPORT, AZ US",9/1/1989,0,0,0,95.5,107,84
USW00023183,"PHOENIX AIRPORT, AZ US",9/2/1989,0,0,0,92.5,100,85
USW00023183,"PHOENIX AIRPORT, AZ US",9/3/1989,0.35,0,0,83.5,93,74
USW00023183,"PHOENIX AIRPORT, AZ US",9/4/1989,0,0,0,92,105,79
USW00023183,"PHOENIX AIRPORT, AZ US",9/5/1989,0,0,0,96,109,83
USW00023183,"PHOENIX AIRPORT, AZ US",9/6/1989,0,0,0,95.5,108,83
USW00023183,"PHOENIX AIRPORT, AZ US",9/7/1989,0,0,0,94.5,106,83
USW00023183,"PHOENIX AIRPORT, AZ US",9/8/1989,0,0,0,92,102,82
USW00023183,"PHOENIX AIRPORT, AZ US",9/9/1989,0,0,0,87,102,72
USW00023183,"PHOENIX AIRPORT, AZ US",9/10/1989,0,0,0,87.5,102,73
USW00023183,"PHOENIX AIRPORT, AZ US",9/11/1989,0,0,0,88.5,103,74
USW00023183,"PHOENIX AIRPORT, AZ US",9/12/1989,0,0,0,87.5,100,75
USW00023183,"PHOENIX AIRPORT, AZ US",9/13/1989,0,0,0,89,101,77
USW00023183,"PHOENIX AIRPORT, AZ US",9/14/1989,0,0,0,88.5,102,75
USW00023183,"PHOENIX AIRPORT, AZ US",9/15/1989,0,0,0,90,105,75
USW00023183,"PHOENIX AIRPORT, AZ US",9/16/1989,0,0,0,94,107,81
USW00023183,"PHOENIX AIRPORT, AZ US",9/17/1989,0.12,0,0,88,101,75
USW00023183,"PHOENIX AIRPORT, AZ US",9/18/1989,0,0,0,85,97,73
USW00023183,"PHOENIX AIRPORT, AZ US",9/19/1989,0,0,0,82.5,94,71
USW00023183,"PHOENIX AIRPORT, AZ US",9/20/1989,0,0,0,78,90,66
USW00023183,"PHOENIX AIRPORT, AZ US",9/21/1989,0,0,0,83,101,65
USW00023183,"PHOENIX AIRPORT, AZ US",9/22/1989,0,0,0,90,109,71
USW00023183,"PHOENIX AIRPORT, AZ US",9/23/1989,0,0,0,94,103,85
USW00023183,"PHOENIX AIRPORT, AZ US",9/24/1989,0,0,0,92.5,105,80
USW00023183,"PHOENIX AIRPORT, AZ US",9/25/1989,0,0,0,94,108,80
USW00023183,"PHOENIX AIRPORT, AZ US",9/26/1989,0,0,0,95,108,82
USW00023183,"PHOENIX AIRPORT, AZ US",9/27/1989,0,0,0,91,103,79
USW00023183,"PHOENIX AIRPORT, AZ US",9/28/1989,0,0,0,89,103,75
USW00023183,"PHOENIX AIRPORT, AZ US",9/29/1989,0,0,0,92,106,78
USW00023183,"PHOENIX AIRPORT, AZ US",9/30/1989,0,0,0,87.5,103,72
USW00023183,"PHOENIX AIRPORT, AZ US",10/1/1989,0,0,0,85.5,100,71
USW00023183,"PHOENIX AIRPORT, AZ US",10/2/1989,0,0,0,84,99,69
USW00023183,"PHOENIX AIRPORT, AZ US",10/3/1989,0.02,0,0,82.5,89,76
USW00023183,"PHOENIX AIRPORT, AZ US",10/4/1989,0.04,0,0,74.5,79,70
USW00023183,"PHOENIX AIRPORT, AZ US",10/5/1989,0.03,0,0,78,87,69
USW00023183,"PHOENIX AIRPORT, AZ US",10/6/1989,0,0,0,79,91,67
USW00023183,"PHOENIX AIRPORT, AZ US",10/7/1989,0,0,0,80,94,66
USW00023183,"PHOENIX AIRPORT, AZ US",10/8/1989,0,0,0,83,97,69
USW00023183,"PHOENIX AIRPORT, AZ US",10/9/1989,0,0,0,84.5,99,70
USW00023183,"PHOENIX AIRPORT, AZ US",10/10/1989,0,0,0,85.5,101,70
USW00023183,"PHOENIX AIRPORT, AZ US",10/11/1989,0,0,0,86,100,72
USW00023183,"PHOENIX AIRPORT, AZ US",10/12/1989,0,0,0,85.5,100,71
USW00023183,"PHOENIX AIRPORT, AZ US",10/13/1989,0,0,0,85.5,101,70
USW00023183,"PHOENIX AIRPORT, AZ US",10/14/1989,0,0,0,84.5,99,70
USW00023183,"PHOENIX AIRPORT, AZ US",10/15/1989,0,0,0,78.5,89,68
USW00023183,"PHOENIX AIRPORT, AZ US",10/16/1989,0,0,0,77.5,91,64
USW00023183,"PHOENIX AIRPORT, AZ US",10/17/1989,0,0,0,78.5,94,63
USW00023183,"PHOENIX AIRPORT, AZ US",10/18/1989,0,0,0,78,92,64
USW00023183,"PHOENIX AIRPORT, AZ US",10/19/1989,0,0,0,77.5,87,68
USW00023183,"PHOENIX AIRPORT, AZ US",10/20/1989,0,0,0,80,88,72
USW00023183,"PHOENIX AIRPORT, AZ US",10/21/1989,0.37,0,0,74.5,84,65
USW00023183,"PHOENIX AIRPORT, AZ US",10/22/1989,0,0,0,74,85,63
USW00023183,"PHOENIX AIRPORT, AZ US",10/23/1989,0,0,0,77,88,66
USW00023183,"PHOENIX AIRPORT, AZ US",10/24/1989,0,0,0,77,90,64
USW00023183,"PHOENIX AIRPORT, AZ US",10/25/1989,0,0,0,72.5,83,62
USW00023183,"PHOENIX AIRPORT, AZ US",10/26/1989,0,0,0,66,77,55
USW00023183,"PHOENIX AIRPORT, AZ US",10/27/1989,0,0,0,66,79,53
USW00023183,"PHOENIX AIRPORT, AZ US",10/28/1989,0,0,0,66,80,52
USW00023183,"PHOENIX AIRPORT, AZ US",10/29/1989,0,0,0,63.5,77,50
USW00023183,"PHOENIX AIRPORT, AZ US",10/30/1989,0,0,0,64.5,79,50
USW00023183,"PHOENIX AIRPORT, AZ US",10/31/1989,0,0,0,68.5,83,54
USW00023183,"PHOENIX AIRPORT, AZ US",11/1/1989,0,0,0,67.5,82,53
USW00023183,"PHOENIX AIRPORT, AZ US",11/2/1989,0,0,0,64.5,80,49
USW00023183,"PHOENIX AIRPORT, AZ US",11/3/1989,0,0,0,68,84,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/4/1989,0,0,0,67.5,83,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/5/1989,0,0,0,67.5,82,53
USW00023183,"PHOENIX AIRPORT, AZ US",11/6/1989,0,0,0,67.5,81,54
USW00023183,"PHOENIX AIRPORT, AZ US",11/7/1989,0,0,0,67.5,82,53
USW00023183,"PHOENIX AIRPORT, AZ US",11/8/1989,0,0,0,68.5,83,54
USW00023183,"PHOENIX AIRPORT, AZ US",11/9/1989,0,0,0,68,84,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/10/1989,0,0,0,71.5,90,53
USW00023183,"PHOENIX AIRPORT, AZ US",11/11/1989,0,0,0,74.5,90,59
USW00023183,"PHOENIX AIRPORT, AZ US",11/12/1989,0,0,0,72,87,57
USW00023183,"PHOENIX AIRPORT, AZ US",11/13/1989,0,0,0,69.5,84,55
USW00023183,"PHOENIX AIRPORT, AZ US",11/14/1989,0,0,0,69,83,55
USW00023183,"PHOENIX AIRPORT, AZ US",11/15/1989,0,0,0,67.5,83,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/16/1989,0,0,0,67.5,82,53
USW00023183,"PHOENIX AIRPORT, AZ US",11/17/1989,0,0,0,62,72,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/18/1989,0,0,0,67,84,50
USW00023183,"PHOENIX AIRPORT, AZ US",11/19/1989,0,0,0,69.5,87,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/20/1989,0.04,0,0,72.5,84,61
USW00023183,"PHOENIX AIRPORT, AZ US",11/21/1989,0.1,0,0,66.5,74,59
USW00023183,"PHOENIX AIRPORT, AZ US",11/22/1989,0,0,0,66,77,55
USW00023183,"PHOENIX AIRPORT, AZ US",11/23/1989,0,0,0,67.5,79,56
USW00023183,"PHOENIX AIRPORT, AZ US",11/24/1989,0,0,0,66,77,55
USW00023183,"PHOENIX AIRPORT, AZ US",11/25/1989,0,0,0,66,77,55
USW00023183,"PHOENIX AIRPORT, AZ US",11/26/1989,0,0,0,62,72,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/27/1989,0,0,0,59.5,71,48
USW00023183,"PHOENIX AIRPORT, AZ US",11/28/1989,0,0,0,55,66,44
USW00023183,"PHOENIX AIRPORT, AZ US",11/29/1989,0,0,0,58.5,65,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/30/1989,0,0,0,55.5,66,45
USW00023183,"PHOENIX AIRPORT, AZ US",12/1/1989,0,0,0,56.5,69,44
USW00023183,"PHOENIX AIRPORT, AZ US",12/2/1989,0,0,0,61.5,74,49
USW00023183,"PHOENIX AIRPORT, AZ US",12/3/1989,0,0,0,65,73,57
USW00023183,"PHOENIX AIRPORT, AZ US",12/4/1989,0,0,0,60.5,74,47
USW00023183,"PHOENIX AIRPORT, AZ US",12/5/1989,0,0,0,60,75,45
USW00023183,"PHOENIX AIRPORT, AZ US",12/6/1989,0,0,0,59,71,47
USW00023183,"PHOENIX AIRPORT, AZ US",12/7/1989,0,0,0,59.5,75,44
USW00023183,"PHOENIX AIRPORT, AZ US",12/8/1989,0,0,0,61,74,48
USW00023183,"PHOENIX AIRPORT, AZ US",12/9/1989,0,0,0,61,75,47
USW00023183,"PHOENIX AIRPORT, AZ US",12/10/1989,0,0,0,57,71,43
USW00023183,"PHOENIX AIRPORT, AZ US",12/11/1989,0,0,0,52.5,62,43
USW00023183,"PHOENIX AIRPORT, AZ US",12/12/1989,0,0,0,48.5,61,36
USW00023183,"PHOENIX AIRPORT, AZ US",12/13/1989,0,0,0,50,63,37
USW00023183,"PHOENIX AIRPORT, AZ US",12/14/1989,0,0,0,52.5,68,37
USW00023183,"PHOENIX AIRPORT, AZ US",12/15/1989,0,0,0,51.5,64,39
USW00023183,"PHOENIX AIRPORT, AZ US",12/16/1989,0,0,0,55.5,65,46
USW00023183,"PHOENIX AIRPORT, AZ US",12/17/1989,0,0,0,51,65,37
USW00023183,"PHOENIX AIRPORT, AZ US",12/18/1989,0,0,0,54.5,67,42
USW00023183,"PHOENIX AIRPORT, AZ US",12/19/1989,0,0,0,56,68,44
USW00023183,"PHOENIX AIRPORT, AZ US",12/20/1989,0,0,0,56,69,43
USW00023183,"PHOENIX AIRPORT, AZ US",12/21/1989,0,0,0,55,66,44
USW00023183,"PHOENIX AIRPORT, AZ US",12/22/1989,0,0,0,55.5,70,41
USW00023183,"PHOENIX AIRPORT, AZ US",12/23/1989,0,0,0,61,74,48
USW00023183,"PHOENIX AIRPORT, AZ US",12/24/1989,0,0,0,60.5,76,45
